repo,pr_id,pr_url,state,created_at,merged_at,closed_at,author,comments,review_comments,commits,additions,deletions,changed_files,title,body_length,has_security_terms,has_financial_terms,pr_commits,pr_lines_added,pr_lines_removed,pr_files_changed,pr_complexity_changes,test_files_changed,config_files_changed,py_files,java_files,js_files,md_files,touches_security,touches_financial,is_risky,risk_reasons,merge_time_hours,created_year,created_month,created_weekday,created_hour,is_weekend,is_business_hours,time_to_close_hours,pr_age_days,total_lines_changed,lines_per_file,net_lines,add_delete_ratio,relative_pr_size,complexity_per_line,total_comments,comments_per_line,comments_per_file,comments_per_commit,has_intense_discussion,title_length,title_word_count,title_has_feature,title_has_fix,title_has_refactor,body_code_ratio,body_size_category,py_files_ratio,java_files_ratio,js_files_ratio,md_files_ratio,file_type_diversity,has_security_files,has_financial_files,test_file_ratio,config_file_ratio,is_focused_pr,risk_score_raw,risk_score_norm,risk_category,risk_reason_count,has_risk_reason_many_files,has_risk_reason_touches_financial,has_risk_reason_touches_security,has_risk_reason_many_comments,has_risk_reason_title_financial,has_risk_reason_title_security,repo_binance/binance-connector-python,repo_ccxt/ccxt,repo_enigmampc/catalyst,repo_freqtrade/freqtrade,repo_quantopian/zipline,repo_stripe/stripe-python,repo_ta4j/ta4j,author_category,author_top_2pd,author_top_Dan-krm,author_top_TheCookieLab,author_top_anniel-stripe,author_top_caoilainnl,author_top_carlosmiei,author_top_dependabot,author_top_francescopeloi,author_top_helenye-stripe,author_top_jar-stripe,author_top_nimo23,author_top_other,author_top_pakrym-stripe,author_top_pcriadoperez,author_top_prathmesh-stripe,author_top_ramya-stripe,author_top_richardm-stripe,author_top_sc0Vu,author_top_stripe-openapi,author_top_ttodua,author_top_xavdid-stripe,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
ta4j/ta4j,1214,https://github.com/ta4j/ta4j/pull/1214,closed,2024-11-08 21:49:41+00:00,,2024-11-17 18:12:36+00:00,ek-ex,9,1.0,11,516,523,66, Use beginTime over endTime,202,0,0,11,516,523,66,0,0,0,0,29,0,1,0,1,1,"touches_financial, many_files",-1.0,2024,11,4,21,0,0,212.38194444444446,435,1039,15.742424242424242,-7,0.9866156787762906,0.35721702650798226,0.0,10.0,0.009624639076034648,0.15151515151515152,0.9090909090909091,0,27,4,0,0,0,0.1944177093358999,small,0.0,0.9666666666666667,0.0,0.03333333333333333,2,0,1,0.0,0.0,0,3,2.73,low,2,1,1,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ta4j/ta4j,1220,https://github.com/ta4j/ta4j/pull/1220,merged,2024-11-16 09:56:55+00:00,2024-12-03 18:17:54+00:00,2024-12-03 18:17:54+00:00,sgflt,2,0.0,4,30,6,4,#379 Allow usage of JUnit5,183,0,0,4,30,6,4,0,0,0,0,0,0,1,0,0,0,none,416.3497222222222,2024,11,5,9,1,1,416.3497222222222,427,36,9.0,24,5.0,0.01237710582703307,0.0,2.0,0.05555555555555555,0.5,0.5,0,26,5,0,0,0,5.083333333333333,small,0.0,0.0,0.0,1.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ta4j/ta4j,1223,https://github.com/ta4j/ta4j/pull/1223,merged,2024-11-17 09:50:09+00:00,2024-12-02 17:08:20+00:00,2024-12-02 17:08:20+00:00,nimo23,2,1.0,3,181,163,156,added `Indicator.isStable()`,234,0,0,3,181,163,156,0,0,0,0,29,0,1,0,0,1,many_files,367.3030555555556,2024,11,6,9,1,1,367.30305555555555,426,344,2.2051282051282053,18,1.1104294478527608,0.1182701223472049,0.0,3.0,0.00872093023255814,0.019230769230769232,1.0,0,28,2,0,0,0,0.6802325581395349,small,0.0,0.9666666666666667,0.0,0.03333333333333333,2,0,0,0.0,0.0,0,2,1.82,low,1,1,0,0,0,0,0,0,0,0,0,0,0,1,nimo23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ta4j/ta4j,1221,https://github.com/ta4j/ta4j/pull/1221,merged,2024-11-16 11:32:36+00:00,2024-11-26 12:48:30+00:00,2024-11-26 12:48:31+00:00,nimo23,0,0.0,1,1469,1485,20,Code cleanups,406,0,0,1,1469,1485,20,0,0,0,0,0,0,0,0,0,0,none,241.265,2024,11,5,11,1,1,241.26527777777778,427,2954,147.7,-16,0.9892255892255892,1.0156102948071026,0.0,0.0,0.0,0.0,0.0,0,13,2,0,0,0,0.13744075829383887,small,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,nimo23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ta4j/ta4j,1218,https://github.com/ta4j/ta4j/pull/1218,merged,2024-11-13 09:03:41+00:00,2024-11-15 16:53:21+00:00,2024-11-15 16:53:21+00:00,nimo23,1,0.0,1,52,19,19,Created `bars`-package,359,0,0,1,52,19,19,0,0,0,0,0,0,0,0,0,0,none,55.827777777777776,2024,11,2,9,0,1,55.827777777777776,430,71,3.736842105263158,33,2.736842105263158,0.02441040315887078,0.0,1.0,0.014084507042253521,0.05263157894736842,1.0,0,22,2,0,0,0,5.056338028169014,small,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,nimo23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ta4j/ta4j,1206,https://github.com/ta4j/ta4j/pull/1206,merged,2024-10-23 19:02:42+00:00,2024-11-04 15:10:41+00:00,2024-11-04 15:10:42+00:00,Cypher01,2,0.0,3,135,0,3,Add KRIIndicator,241,0,0,3,135,0,3,0,0,0,0,2,0,1,0,0,0,none,284.1330555555556,2024,10,2,19,0,0,284.1333333333333,451,135,45.0,135,135.0,0.046414146851374016,0.0,2.0,0.014814814814814815,0.6666666666666666,0.6666666666666666,0,16,2,1,0,0,1.7851851851851852,small,0.0,0.6666666666666666,0.0,0.3333333333333333,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ta4j/ta4j,1193,https://github.com/ta4j/ta4j/pull/1193,merged,2024-10-11 08:38:02+00:00,2024-11-04 15:02:32+00:00,2024-11-04 15:02:32+00:00,nimo23,3,16.0,2,191,97,5,EnterAndHoldCriterion: add optional amount,321,0,0,2,191,97,5,0,0,0,0,4,0,1,0,0,0,none,582.4083333333333,2024,10,4,8,0,0,582.4083333333333,463,288,57.6,94,1.9690721649484537,0.09901684661626456,0.0,19.0,0.06597222222222222,3.8,9.5,1,42,4,1,0,0,1.1145833333333333,small,0.0,0.8,0.0,0.2,2,0,0,0.0,0.0,0,1,0.91,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,nimo23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ta4j/ta4j,1196,https://github.com/ta4j/ta4j/pull/1196,merged,2024-10-11 22:30:20+00:00,2024-10-20 23:08:56+00:00,2024-10-20 23:08:56+00:00,nimo23,0,0.0,2,42,41,16,renamed-FixedDecimalIndicator-to-FixedNumIndicator,249,0,0,2,42,41,16,0,0,0,0,15,0,1,0,0,0,none,216.64333333333332,2024,10,4,22,0,0,216.64333333333335,463,83,5.1875,1,1.024390243902439,0.028536105101215136,0.0,0.0,0.0,0.0,0.0,0,50,1,0,0,0,3.0,small,0.0,0.9375,0.0,0.0625,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,nimo23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ta4j/ta4j,1189,https://github.com/ta4j/ta4j/pull/1189,merged,2024-10-03 09:48:38+00:00,2024-10-18 17:08:12+00:00,2024-10-18 17:08:12+00:00,sgflt,7,22.0,10,1154,313,20,#691 Implemented TickBarBuilder,318,0,0,10,1154,313,20,0,0,0,0,20,0,0,0,0,0,none,367.3261111111111,2024,10,3,9,0,1,367.3261111111111,471,1467,73.35,841,3.686900958466454,0.5043670624515977,0.0,29.0,0.019768234492160874,1.45,2.9,1,31,3,0,0,0,0.2167689161554192,small,0.0,1.0,0.0,0.0,1,0,0,0.0,0.0,1,1,0.91,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ta4j/ta4j,1194,https://github.com/ta4j/ta4j/pull/1194,closed,2024-10-11 14:19:31+00:00,,2024-10-11 21:18:07+00:00,nimo23,8,0.0,1,94,41,6,fix ReturnCriterion and ReturnOverMaxDrawdown with base,375,0,0,1,94,41,6,0,0,0,0,0,0,0,0,0,0,none,-1.0,2024,10,4,14,0,1,6.976666666666667,463,135,22.5,53,2.292682926829268,0.046414146851374016,0.0,8.0,0.05925925925925926,1.3333333333333333,8.0,0,55,6,0,1,0,2.7777777777777777,small,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,nimo23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ta4j/ta4j,1192,https://github.com/ta4j/ta4j/pull/1192,closed,2024-10-08 22:09:33+00:00,,2024-10-11 21:31:19+00:00,nimo23,8,0.0,1,3520,3810,338,"cleaned code by using var, record, text-blocks",492,0,0,1,3520,3810,338,0,0,0,0,0,0,0,0,0,1,many_files,-1.0,2024,10,1,22,0,0,71.36277777777778,466,7330,21.68639053254438,-290,0.9238845144356955,2.520116269782011,0.0,8.0,0.001091405184174625,0.023668639053254437,8.0,0,46,7,0,0,0,0.06712141882673943,small,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,2,1.82,low,1,1,0,0,0,0,0,0,0,0,0,0,0,1,nimo23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ta4j/ta4j,1191,https://github.com/ta4j/ta4j/pull/1191,merged,2024-10-08 11:48:32+00:00,2024-10-11 21:18:28+00:00,2024-10-11 21:18:28+00:00,nimo23,4,2.0,2,877,825,79,replaced ZonedDateTime with Instant,1039,0,0,2,877,825,79,0,0,0,0,29,0,1,0,1,1,"touches_financial, many_files",81.49888888888889,2024,10,1,11,0,1,81.49888888888889,466,1702,21.544303797468356,52,1.063030303030303,0.5851620588225079,0.0,6.0,0.0035252643948296123,0.0759493670886076,3.0,0,35,4,0,0,0,0.6104582843713279,large,0.0,0.9666666666666667,0.0,0.03333333333333333,2,0,1,0.0,0.0,0,3,2.73,low,2,1,1,0,0,0,0,0,0,0,0,0,0,1,nimo23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ta4j/ta4j,1080,https://github.com/ta4j/ta4j/pull/1080,closed,2023-07-26 20:36:11+00:00,,2024-10-07 18:38:29+00:00,nimo23,4,0.0,1,77,42,5,Position#getGrossReturn-addBase,1319,0,0,1,77,42,5,0,0,0,0,0,0,0,0,0,0,none,-1.0,2023,7,2,20,0,0,10534.038333333334,906,119,23.8,35,1.8333333333333333,0.040913210928248206,0.0,4.0,0.03361344537815126,0.8,4.0,0,31,1,0,0,0,11.084033613445378,large,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,nimo23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ta4j/ta4j,1190,https://github.com/ta4j/ta4j/pull/1190,closed,2024-10-05 08:00:12+00:00,,2024-10-05 11:06:22+00:00,prackky,3,0.0,4,125,0,3,Feature/heikinashi,277,0,0,4,125,0,3,0,0,0,0,3,0,0,0,0,0,none,-1.0,2024,10,5,8,1,0,3.102777777777778,469,125,41.666666666666664,125,125.0,0.04297606189942038,0.0,3.0,0.024,1.0,0.75,0,18,1,1,0,0,2.216,small,0.0,1.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ta4j/ta4j,983,https://github.com/ta4j/ta4j/pull/983,closed,2023-06-01 07:47:12+00:00,,2023-06-11 12:36:31+00:00,phong-phuong,17,0.0,1,71,2,3,Feature #982 ability to set begin time of a bar,186,0,0,1,71,2,3,0,0,0,0,0,0,0,0,0,1,many_comments,-1.0,2023,6,3,7,0,0,244.82194444444445,961,73,24.333333333333332,69,35.5,0.025098020149261505,0.0,17.0,0.2328767123287671,5.666666666666667,17.0,1,47,10,1,0,0,2.547945205479452,small,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,1,0.91,low,1,0,0,0,1,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ta4j/ta4j,1147,https://github.com/ta4j/ta4j/pull/1147,merged,2024-04-10 18:09:28+00:00,2024-09-30 19:36:07+00:00,2024-09-30 19:36:07+00:00,sgflt,5,0.0,18,6768,5632,394,Introduced NumFactory and other factories,647,0,0,18,6768,5632,394,0,0,0,0,29,0,1,0,3,1,"touches_financial, many_files",4153.444166666667,2024,4,2,18,0,0,4153.444166666667,647,12400,31.472081218274113,1136,1.2017045454545454,4.263225340422502,0.0,5.0,0.0004032258064516129,0.012690355329949238,0.2777777777777778,0,41,5,0,0,0,0.05217741935483871,medium,0.0,0.9666666666666667,0.0,0.03333333333333333,2,0,1,0.0,0.0,0,7,6.36,medium,2,1,1,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ta4j/ta4j,1184,https://github.com/ta4j/ta4j/pull/1184,merged,2024-09-30 14:29:44+00:00,2024-09-30 21:28:11+00:00,2024-09-30 21:28:11+00:00,algonell,0,0.0,9,24,24,14,Fix typos,179,0,0,9,24,24,14,0,0,0,0,12,0,1,0,1,1,touches_financial,6.974166666666667,2024,9,0,14,0,1,6.974166666666667,474,48,3.4285714285714284,0,1.0,0.016502807769377428,0.0,0.0,0.0,0.0,0.0,0,9,2,0,1,0,3.7291666666666665,small,0.0,0.9230769230769231,0.0,0.07692307692307693,2,0,1,0.0,0.0,0,3,2.73,low,1,0,1,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ta4j/ta4j,1179,https://github.com/ta4j/ta4j/pull/1179,merged,2024-09-18 19:57:24+00:00,2024-09-24 12:50:19+00:00,2024-09-24 12:50:19+00:00,TheCookieLab,0,0.0,15,1623,1617,586,feature/update-dependencies-9-18-2024,895,0,0,15,1623,1617,586,0,0,0,0,22,0,1,0,0,1,many_files,136.88194444444446,2024,9,2,19,0,0,136.88194444444446,486,3240,5.5290102389078495,6,1.0037105751391466,1.1139395244329764,0.0,0.0,0.0,0.0,0.0,0,37,1,1,0,0,0.2762345679012346,medium,0.0,0.9565217391304348,0.0,0.043478260869565216,2,0,0,0.0,0.0,0,2,1.82,low,1,1,0,0,0,0,0,0,0,0,0,0,0,1,TheCookieLab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ta4j/ta4j,1178,https://github.com/ta4j/ta4j/pull/1178,merged,2024-09-18 19:12:44+00:00,2024-09-18 19:49:21+00:00,2024-09-18 19:49:21+00:00,TheCookieLab,0,0.0,4,24,7,5,Feature/begin 0.18 snapshot,258,0,0,4,24,7,5,0,0,0,0,0,0,2,0,0,0,none,0.6102777777777778,2024,9,2,19,0,0,0.6102777777777778,486,31,6.2,17,3.4285714285714284,0.010658063351056256,0.0,0.0,0.0,0.0,0.0,0,27,3,1,0,0,8.32258064516129,small,0.0,0.0,0.0,1.0,1,0,0,0.0,0.0,1,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TheCookieLab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ta4j/ta4j,1177,https://github.com/ta4j/ta4j/pull/1177,merged,2024-09-14 19:26:01+00:00,2024-09-18 18:51:20+00:00,2024-09-18 18:51:20+00:00,TheCookieLab,0,0.0,1,7,7,4,release/0.17,109,0,0,1,7,7,4,0,0,0,0,0,0,0,0,0,0,none,95.42194444444443,2024,9,5,19,1,0,95.42194444444445,490,14,3.5,0,1.0,0.004813318932735083,0.0,0.0,0.0,0.0,0.0,0,12,1,0,0,0,7.785714285714286,small,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TheCookieLab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ta4j/ta4j,1176,https://github.com/ta4j/ta4j/pull/1176,merged,2024-09-07 20:43:20+00:00,2024-09-13 17:48:30+00:00,2024-09-13 17:48:30+00:00,TheCookieLab,1,0.0,2,2,1,2,reused tr in constructor instead of creating new instance,412,0,0,2,2,1,2,0,0,0,0,1,0,1,0,0,0,none,141.0861111111111,2024,9,5,20,1,0,141.0861111111111,497,3,1.5,1,2.0,0.0010314254855860892,0.0,1.0,0.3333333333333333,0.5,0.5,0,57,9,0,0,0,137.33333333333334,small,0.0,0.5,0.0,0.5,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TheCookieLab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ta4j/ta4j,1146,https://github.com/ta4j/ta4j/pull/1146,closed,2024-04-07 11:22:10+00:00,,2024-08-30 18:18:09+00:00,sgflt,4,4.0,5,669,6,14,Candle indicators,264,0,0,5,669,6,14,0,0,0,0,13,0,1,0,0,0,none,-1.0,2024,4,6,11,1,1,3486.9330555555557,650,675,48.214285714285715,663,111.5,0.23207073425687008,0.0,8.0,0.011851851851851851,0.5714285714285714,1.6,0,17,2,0,0,0,0.39111111111111113,small,0.0,0.9285714285714286,0.0,0.07142857142857142,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ta4j/ta4j,1173,https://github.com/ta4j/ta4j/pull/1173,merged,2024-08-17 22:37:33+00:00,2024-08-30 15:09:54+00:00,2024-08-30 15:09:54+00:00,TheCookieLab,0,0.0,5,272,152,5,RecentSwing*Indicator fixed look ahead bias,240,0,0,5,272,152,5,0,0,0,0,4,0,1,0,0,0,none,304.5391666666667,2024,8,5,22,1,0,304.5391666666667,518,424,84.8,120,1.7894736842105263,0.14577480196283393,0.0,0.0,0.0,0.0,0.0,0,43,5,0,0,0,0.5660377358490566,small,0.0,0.8,0.0,0.2,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TheCookieLab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ta4j/ta4j,1174,https://github.com/ta4j/ta4j/pull/1174,merged,2024-08-24 16:19:47+00:00,2024-08-27 14:56:14+00:00,2024-08-27 14:56:14+00:00,btezergil,0,3.0,8,941,6,16,Candle indicators,354,0,0,8,941,6,16,0,0,0,0,15,0,1,0,0,0,none,70.6075,2024,8,5,16,1,1,70.6075,511,947,59.1875,935,156.83333333333334,0.32558664495000883,0.0,3.0,0.0031678986272439284,0.1875,0.375,0,17,2,0,0,0,0.3738120380147835,small,0.0,0.9375,0.0,0.0625,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ta4j/ta4j,1172,https://github.com/ta4j/ta4j/pull/1172,merged,2024-08-08 19:33:32+00:00,2024-08-12 12:51:00+00:00,2024-08-12 12:51:00+00:00,TheCookieLab,0,0.0,4,323,75,4,implemented kalman filter indicator for smoothing,168,0,0,4,323,75,4,0,0,0,0,2,0,1,0,0,0,none,89.2911111111111,2024,8,3,19,0,0,89.2911111111111,527,398,99.5,248,4.306666666666667,0.13683578108775452,0.0,0.0,0.0,0.0,0.0,0,49,6,0,0,0,0.4221105527638191,small,0.0,0.6666666666666666,0.0,0.3333333333333333,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TheCookieLab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ta4j/ta4j,1170,https://github.com/ta4j/ta4j/pull/1170,merged,2024-07-28 19:31:08+00:00,2024-08-12 12:46:27+00:00,2024-08-12 12:46:27+00:00,TheCookieLab,0,0.0,6,717,1,7,Feature/1169 atr based stop loss rules,281,0,0,6,717,1,7,0,0,0,0,6,0,1,0,0,0,none,353.2552777777778,2024,7,6,19,1,0,353.2552777777778,538,718,102.57142857142857,716,717.0,0.2468544995502707,0.0,0.0,0.0,0.0,0.0,0,38,6,1,0,0,0.39136490250696376,small,0.0,0.8571428571428571,0.0,0.14285714285714285,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TheCookieLab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ta4j/ta4j,1168,https://github.com/ta4j/ta4j/pull/1168,merged,2024-07-28 18:04:58+00:00,2024-08-08 00:25:23+00:00,2024-08-08 00:25:23+00:00,TheCookieLab,0,0.0,13,349,0,3,Feature/ttmsqueezepro indicator,292,0,0,13,349,0,3,0,0,0,0,2,0,1,0,0,0,none,246.34027777777777,2024,7,6,18,1,0,246.34027777777777,538,349,116.33333333333333,349,349.0,0.11998916482318171,0.0,0.0,0.0,0.0,0.0,0,31,2,1,0,0,0.836676217765043,small,0.0,0.6666666666666666,0.0,0.3333333333333333,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TheCookieLab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ta4j/ta4j,1125,https://github.com/ta4j/ta4j/pull/1125,merged,2023-11-29 22:42:24+00:00,2024-08-08 00:21:21+00:00,2024-08-08 00:21:21+00:00,TheCookieLab,3,13.0,13,703,0,5,Feature/recent swing high and low indicators,220,0,0,13,703,0,5,0,0,0,0,4,0,1,0,0,0,none,6049.649166666667,2023,11,2,22,0,0,6049.649166666667,780,703,140.6,703,703.0,0.24169737212234024,0.0,16.0,0.02275960170697013,3.2,1.2307692307692308,1,44,6,1,0,0,0.3129445234708393,small,0.0,0.8,0.0,0.2,2,0,0,0.0,0.0,0,1,0.91,low,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TheCookieLab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ta4j/ta4j,1171,https://github.com/ta4j/ta4j/pull/1171,closed,2024-08-06 08:24:52+00:00,,2024-08-06 08:25:10+00:00,anandaanv,1,0.0,22,1168,12,30,Sync from base,161,0,0,22,1168,12,30,0,0,0,0,18,0,0,0,0,1,many_files,-1.0,2024,8,1,8,0,0,0.005,529,1180,39.333333333333336,1156,97.33333333333333,0.4056940243305284,0.0,1.0,0.000847457627118644,0.03333333333333333,0.045454545454545456,0,14,3,0,0,0,0.13644067796610168,small,0.0,1.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,none,1,1,0,0,0,0,0,0,0,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ta4j/ta4j,1109,https://github.com/ta4j/ta4j/pull/1109,merged,2023-09-04 08:39:09+00:00,2024-07-06 16:29:50+00:00,2024-07-06 16:29:51+00:00,nimo23,2,2.0,1,62,33,7,add-Num#bigDecimalValue,639,0,0,1,62,33,7,0,0,0,0,0,0,0,0,0,0,none,7351.844722222222,2023,9,0,8,0,0,7351.845,866,95,13.571428571428571,29,1.878787878787879,0.03266180704355949,0.0,4.0,0.042105263157894736,0.5714285714285714,4.0,0,23,1,1,0,0,6.726315789473684,medium,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,nimo23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ta4j/ta4j,1105,https://github.com/ta4j/ta4j/pull/1105,merged,2023-09-01 07:21:44+00:00,2024-07-01 12:40:19+00:00,2024-07-01 12:40:19+00:00,nimo23,3,1.0,5,238,170,7,Add `EnterAndHoldCriterion`,491,0,0,5,238,170,7,0,0,0,0,6,0,1,0,0,0,none,7301.309722222222,2023,9,4,7,0,0,7301.309722222222,869,408,58.285714285714285,68,1.4,0.14027386603970812,0.0,4.0,0.00980392156862745,0.5714285714285714,0.8,0,27,2,1,0,0,1.2034313725490196,small,0.0,0.8571428571428571,0.0,0.14285714285714285,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,nimo23,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
ta4j/ta4j,1166,https://github.com/ta4j/ta4j/pull/1166,merged,2024-06-26 17:07:55+00:00,2024-06-29 12:04:50+00:00,2024-06-29 12:04:50+00:00,TheCookieLab,1,0.0,5,23,12,3,Update ta4jexamples dependency version and fix SMAIndicatorMovingSerieTest,425,0,0,5,23,12,3,0,0,0,0,1,0,1,0,0,0,none,66.9486111111111,2024,6,2,17,0,1,66.9486111111111,570,35,11.666666666666666,11,1.9166666666666667,0.012033297331837708,0.0,1.0,0.02857142857142857,0.3333333333333333,0.2,0,74,7,0,1,0,12.142857142857142,small,0.0,0.5,0.0,0.5,2,0,0,0.0,0.0,0,0,0.0,none,0,0,0,0,0,0,0,0,0,0,0,0,0,1,TheCookieLab,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
