comments,review_comments,commits,additions,deletions,changed_files,body_length,has_security_terms,has_financial_terms,pr_commits,pr_lines_added,pr_lines_removed,pr_files_changed,pr_complexity_changes,test_files_changed,config_files_changed,py_files,java_files,js_files,md_files,touches_security,touches_financial,merge_time_hours,created_year,created_month,created_weekday,created_hour,is_weekend,is_business_hours,time_to_close_hours,pr_age_days,total_lines_changed,lines_per_file,net_lines,add_delete_ratio,relative_pr_size,complexity_per_line,total_comments,comments_per_line,comments_per_file,comments_per_commit,has_intense_discussion,title_length,title_word_count,title_has_feature,title_has_fix,title_has_refactor,body_code_ratio,py_files_ratio,java_files_ratio,js_files_ratio,md_files_ratio,file_type_diversity,has_security_files,has_financial_files,test_file_ratio,config_file_ratio,is_focused_pr,risk_score_raw,risk_score_norm,risk_reason_count,has_risk_reason_many_files,has_risk_reason_touches_financial,has_risk_reason_touches_security,has_risk_reason_many_comments,has_risk_reason_title_financial,has_risk_reason_title_security,repo_binance/binance-connector-python,repo_ccxt/ccxt,repo_enigmampc/catalyst,repo_freqtrade/freqtrade,repo_quantopian/zipline,repo_stripe/stripe-python,repo_ta4j/ta4j,author_top_2pd,author_top_Dan-krm,author_top_TheCookieLab,author_top_anniel-stripe,author_top_caoilainnl,author_top_carlosmiei,author_top_dependabot,author_top_francescopeloi,author_top_helenye-stripe,author_top_jar-stripe,author_top_nimo23,author_top_other,author_top_pakrym-stripe,author_top_pcriadoperez,author_top_prathmesh-stripe,author_top_ramya-stripe,author_top_richardm-stripe,author_top_sc0Vu,author_top_stripe-openapi,author_top_ttodua,author_top_xavdid-stripe,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12
1,0.0,1,1,1,1,12265,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.4202777777777778,2025,12,0,3,0,0,2.4205555555555556,20,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,49,7,0,0,0,6132.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,1,1,1,1,5994,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.3175,2025,12,0,3,0,0,2.3175,20,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,47,7,0,0,0,2997.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,1,1,1,1,7993,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.233611111111111,2025,12,0,3,0,0,2.233611111111111,20,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,73,11,0,0,0,3996.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,1,1,1,1,7018,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2.183055555555556,2025,12,0,3,0,0,2.1830555555555557,20,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,49,7,0,0,0,3509.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2.0,2,5,4,1,863,0,0,2,5,4,1,0,0,0,0,0,0,0,0,0,-1.0,2025,12,2,20,0,0,41.97222222222222,24,9,9.0,1,1.25,0.014032073310423825,0.0,5.0,0.5555555555555556,5.0,2.5,0,44,7,0,0,0,95.88888888888889,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,1,1,1,1,6264,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,5.971666666666667,2025,12,3,3,0,0,5.971666666666667,24,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,54,7,0,0,0,3132.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,1,1,1,1,2723,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4.303055555555556,2025,12,3,3,0,0,4.303055555555556,24,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,48,7,0,0,0,1361.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,1,1,1,1,10858,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4.301388888888889,2025,12,3,3,0,0,4.301388888888889,24,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,44,7,0,0,0,5429.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,1,1,1,1,5961,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4.296111111111111,2025,12,3,3,0,0,4.296111111111111,24,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,66,7,0,0,0,2980.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,1,1,1,1,5538,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4.285555555555556,2025,12,3,3,0,0,4.285833333333334,24,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,52,7,0,0,0,2769.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,1,1,1,1,10372,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,4.281944444444444,2025,12,3,3,0,0,4.281944444444444,24,2,2.0,0,1.0,0.003118238513427517,0.0,1.0,0.5,1.0,1.0,0,49,7,0,0,0,5186.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,1,501,138,1,30,0,0,1,501,138,1,0,0,0,0,0,0,0,0,0,3.7569444444444446,2025,12,3,3,0,0,3.7569444444444446,24,639,639.0,363,3.630434782608696,0.9962772050400917,0.0,1.0,0.001564945226917058,1.0,1.0,0,29,4,0,0,0,0.046948356807511735,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0.0,8,5,4,4,724,0,0,8,5,4,4,0,0,0,0,0,0,0,0,0,1040.4955555555557,2025,11,1,6,0,0,1040.4955555555555,67,9,2.25,1,1.25,0.014032073310423825,0.0,2.0,0.2222222222222222,0.5,0.25,0,22,4,0,0,0,80.44444444444444,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0.0,4,95,2,3,918,0,0,4,95,2,3,0,0,0,1,0,0,0,0,0,1.9530555555555555,2025,12,2,10,0,1,1.9530555555555555,24,97,32.333333333333336,93,47.5,0.15123456790123457,0.0,1.0,0.010309278350515464,0.3333333333333333,0.25,0,13,2,1,0,0,9.463917525773196,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0.0,1,5,9,1,53,0,0,1,5,9,1,0,0,0,0,0,0,0,0,0,-1.0,2020,3,2,0,0,0,50072.69583333333,2125,14,14.0,-4,0.5555555555555556,0.00608201123874433,0.0,0.0,0.0,0.0,0.0,0,39,8,0,0,0,3.7857142857142856,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0.0,1,48,49,1,463,0,0,1,48,49,1,0,0,0,0,0,0,0,0,0,-1.0,2023,12,1,23,0,0,8522.478055555555,753,97,97.0,-1,0.9795918367346939,0.04213964929701428,0.0,0.0,0.0,0.0,0.0,0,82,12,0,0,0,4.77319587628866,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,3,37,11,2,245,0,0,3,37,11,2,0,0,0,2,0,0,0,0,0,-1.0,2020,1,5,12,1,1,27773.105555555554,2191,48,24.0,26,3.3636363636363638,0.02085260996140913,0.0,0.0,0.0,0.0,0.0,0,95,11,0,0,0,5.104166666666667,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0,417,33722,50319,452,890,0,0,417,33722,50319,452,0,0,0,0,0,0,1,0,0,-1.0,2023,2,1,17,0,1,0.5769444444444445,1068,84041,185.93141592920355,-16597,0.6701643514378267,36.509879036808016,0.0,0.0,0.0,0.0,0.0,0,47,7,0,0,0,0.010590069132923216,0.0,0.0,0.0,1.0,1,0,0,0.0,0.0,1,4,3.64,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4,0.0,2,5,12,4,180,0,0,2,5,12,4,0,0,0,0,0,0,0,0,0,-1.0,2020,7,3,11,0,1,17337.679166666665,2004,17,4.25,-7,0.4166666666666667,0.0073852993613324,0.0,0.0,0.0,0.0,0.0,0,68,11,0,0,0,10.588235294117647,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0.0,386,30802,42175,439,74,0,0,386,30802,42175,439,0,0,0,1,0,0,1,0,0,-1.0,2021,11,0,20,0,0,0.020555555555555556,1538,72977,166.2346241457859,-11373,0.7303378778897451,31.703352440703213,0.0,0.0,0.0,0.0,0.0,0,11,2,0,0,0,0.0010140181152966004,0.5,0.0,0.0,0.5,2,0,0,0.0,0.0,0,4,3.64,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.0,4,28,3,4,0,0,0,4,28,3,4,0,0,0,1,0,0,0,0,0,-1.0,2021,4,6,22,1,0,0.057777777777777775,1735,31,7.75,25,9.333333333333334,0.013467310600076731,0.0,0.0,0.0,0.0,0.0,0,7,1,0,0,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.0,1,3,0,1,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,-1.0,2021,4,6,20,1,0,0.01138888888888889,1735,3,3.0,3,3.0,0.0013032881225880707,0.0,0.0,0.0,0.0,0.0,0,35,6,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.0,7,106,92,2,0,0,0,7,106,92,2,0,0,0,0,0,0,0,0,0,-1.0,2020,12,4,13,0,1,0.002777777777777778,1856,198,99.0,14,1.1521739130434783,0.08601701609081266,0.0,0.0,0.0,0.0,0.0,0,20,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,1,2,24,1,0,0,0,1,2,24,1,0,0,0,0,0,0,0,0,0,-1.0,2020,12,3,19,0,0,0.14333333333333334,1857,26,26.0,-22,0.08333333333333333,0.011295163729096613,0.0,0.0,0.0,0.0,0.0,0,28,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0.0,230,7348,463,95,6121,0,1,230,7348,463,95,0,0,0,1,0,0,1,0,0,-1.0,2020,12,4,13,0,1,0.12055555555555555,1863,7811,82.22105263157894,6885,15.870410367170626,3.39332784184514,0.0,0.0,0.0,0.0,0.0,0,40,5,0,0,0,0.7836384585840481,0.5,0.0,0.0,0.5,2,0,0,0.0,0.0,0,0,0.0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0.0,2,16,7,4,64,0,0,2,16,7,4,0,0,0,0,0,0,0,0,0,2.924166666666667,2020,10,2,13,0,1,2.924166666666667,1921,23,5.75,9,2.2857142857142856,0.009991875606508542,0.0,0.0,0.0,0.0,0.0,0,57,7,0,0,0,2.782608695652174,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0.0,2,2,0,1,8475,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,440.8319444444445,2020,9,5,8,1,0,440.83194444444445,1953,2,2.0,2,2.0,0.0008688587483920471,0.0,0.0,0.0,0.0,0.0,0,55,10,1,0,0,4237.5,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.0,4,29,21,3,0,0,0,4,29,21,3,0,0,0,0,0,0,0,0,0,1.875555555555556,2020,9,2,14,0,1,1.8755555555555556,1935,50,16.666666666666668,8,1.380952380952381,0.021721468709801177,0.0,0.0,0.0,0.0,0.0,0,16,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,0.0,1,8,2,1,318,0,0,1,8,2,1,0,0,0,0,0,0,0,0,0,51.08861111111111,2020,9,1,12,0,1,51.08888888888889,1943,10,10.0,6,4.0,0.004344293741960235,0.0,0.0,0.0,0.0,0.0,0,53,8,0,0,0,31.8,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.0,1,2,2,1,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,1.1808333333333334,2020,9,4,15,0,1,1.1808333333333334,1954,4,4.0,0,1.0,0.0017377174967840943,0.0,0.0,0.0,0.0,0.0,0,34,5,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.0,5,3,2,1,540,0,0,5,3,2,1,0,0,0,0,0,0,0,0,0,5.1475,2020,9,1,15,0,1,5.1475,1957,5,5.0,1,1.5,0.0021721468709801177,0.0,0.0,0.0,0.0,0.0,0,41,7,0,1,0,108.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0.0,2,3,1,1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,-1.0,2020,9,4,23,0,0,89.25722222222223,1961,4,4.0,2,3.0,0.0017377174967840943,0.0,0.0,0.0,0.0,0.0,0,15,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,1,33,0,2,33,0,0,1,33,0,2,0,0,0,0,0,0,0,0,0,0.9541666666666668,2020,9,4,21,0,0,0.9541666666666667,1961,33,16.5,33,33.0,0.014336169348468777,0.0,0.0,0.0,0.0,0.0,0,21,4,0,0,0,1.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,0.0,15,47,69,13,484,0,0,15,47,69,13,0,0,0,4,0,0,0,0,0,232.8325,2020,8,0,23,0,0,232.8325,1972,116,8.923076923076923,-22,0.6811594202898551,0.05039380740673873,0.0,0.0,0.0,0.0,0.0,0,31,4,0,0,0,4.172413793103448,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4,0.0,3,34,9,2,163,0,0,3,34,9,2,0,0,0,2,0,0,0,0,0,19.474722222222223,2020,8,6,19,1,0,19.474722222222223,1973,43,21.5,25,3.7777777777777777,0.018680463090429013,0.0,0.0,0.0,0.0,0.0,0,20,3,0,0,0,3.7906976744186047,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0,2,13,15,11,62,0,0,2,13,15,11,0,0,0,8,0,0,0,0,0,94.45,2020,8,4,21,0,0,94.45,1982,28,2.5454545454545454,-2,0.8666666666666667,0.01216402247748866,0.0,0.0,0.0,0.0,0.0,0,45,8,0,0,0,2.2142857142857144,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0,2,53,49,1,0,0,0,2,53,49,1,0,0,0,0,0,0,0,0,0,2.1372222222222224,2020,8,0,16,0,1,2.1372222222222224,1979,102,102.0,4,1.0816326530612246,0.044311796167994404,0.0,0.0,0.0,0.0,0.0,0,24,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0,1,1,1,1,42,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,-1.0,2020,8,0,16,0,1,0.034722222222222224,1979,2,2.0,0,1.0,0.0008688587483920471,0.0,0.0,0.0,0.0,0.0,0,22,4,0,0,0,21.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,0.0,60,280,41,12,113,0,0,60,280,41,12,0,0,0,7,0,0,0,0,0,480.5830555555556,2020,7,1,15,0,1,480.5830555555556,1999,321,26.75,239,6.829268292682927,0.13945182911692355,0.0,0.0,0.0,0.0,0.0,0,29,5,0,0,0,0.35202492211838005,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,1,29,29,16,27,0,0,1,29,29,16,0,0,0,0,0,0,0,0,0,64.87138888888889,2020,8,4,21,0,0,64.87138888888889,1982,58,3.625,0,1.0,0.025196903703369366,0.0,0.0,0.0,0.0,0.0,0,32,6,0,0,0,0.46551724137931033,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0.0,1,24,46,2,0,0,0,1,24,46,2,0,0,0,0,0,0,0,0,0,1.7627777777777778,2020,8,4,19,0,0,1.7627777777777778,1982,70,35.0,-22,0.5217391304347826,0.03041005619372165,0.0,0.0,0.0,0.0,0.0,0,39,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0.0,2,39,21,3,238,0,0,2,39,21,3,0,0,0,0,0,0,0,0,0,-1.0,2020,1,3,23,0,0,5055.526666666667,2200,60,20.0,18,1.8571428571428572,0.026065762451761412,0.0,0.0,0.0,0.0,0.0,0,38,6,0,0,0,3.966666666666667,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0.0,29,410,310,22,127,0,0,29,410,310,22,0,0,0,2,0,0,1,0,0,-1.0,2020,1,4,20,0,0,4458.133055555556,2185,720,32.72727272727273,100,1.3225806451612903,0.31278914942113695,0.0,0.0,0.0,0.0,0.0,0,23,4,0,0,0,0.1763888888888889,0.6666666666666666,0.0,0.0,0.3333333333333333,2,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2,0.0,81,439,157,22,0,0,0,81,439,157,22,0,0,0,4,0,0,0,0,0,-1.0,2020,2,1,18,0,0,4031.531388888889,2167,596,27.09090909090909,282,2.7961783439490446,0.25891990702083006,0.0,0.0,0.0,0.0,0.0,0,33,6,0,0,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0.0,1,7,4,3,81,0,0,1,7,4,3,0,0,0,0,0,0,0,0,0,52.271388888888886,2020,7,1,16,0,1,52.271388888888886,2006,11,3.6666666666666665,3,1.75,0.0047787231161562594,0.0,0.0,0.0,0.0,0.0,0,62,11,0,0,0,7.363636363636363,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,18,278,64,7,0,0,0,18,278,64,7,0,0,0,2,0,0,0,0,0,153.10305555555556,2020,7,3,15,0,1,153.10305555555556,2011,342,48.857142857142854,214,4.34375,0.14857484597504006,0.0,0.0,0.0,0.0,0.0,0,28,5,0,0,0,0.0,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0.0,1,63,48,2,0,0,0,1,63,48,2,0,0,0,0,0,0,0,0,0,1.0611111111111111,2020,7,2,20,0,0,1.0611111111111111,2005,111,55.5,15,1.3125,0.04822166053575862,0.0,0.0,0.0,0.0,0.0,0,40,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,0.0,4,72,68,6,216,0,0,4,72,68,6,0,0,0,4,0,0,0,0,0,158.18027777777775,2020,7,3,5,0,0,158.18027777777777,2011,140,23.333333333333332,4,1.0588235294117647,0.0608201123874433,0.0,0.0,0.0,0.0,0.0,0,43,5,0,0,0,1.542857142857143,1.0,0.0,0.0,0.0,1,0,0,0.0,0.0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
